#TYPE Selected.System.IO.FileInfo
"FullName","CreationTime","LastWriteTime","Length","Owner"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-active-boosts","3/5/2020 1:05:14 AM","3/5/2020 1:12:52 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-active-boosts\description.json","3/5/2020 12:25:21 AM","7/15/2021 11:39:28 PM","461","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-anti-addiction","10/1/2020 3:49:58 PM","10/1/2020 3:49:58 PM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-anti-addiction\description.json","10/1/2020 3:49:58 PM","10/1/2020 3:49:58 PM","408","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-banners","3/5/2020 1:05:14 AM","3/5/2020 1:12:52 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-banners\description.json","3/5/2020 12:25:21 AM","3/5/2020 12:25:21 AM","515","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-bootstrap","9/24/2019 7:42:16 PM","9/24/2019 7:42:19 PM",,"BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-bootstrap\description.json","9/24/2019 7:42:17 PM","9/24/2019 3:21:06 AM","300","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-bootstrap\rcp-be-lol-bootstrap.dll","9/24/2019 7:42:19 PM","9/24/2019 3:21:06 AM","378984","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-career-stats","3/5/2020 1:05:14 AM","3/5/2020 1:12:52 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-career-stats\description.json","3/5/2020 12:25:21 AM","2/2/2022 10:54:38 PM","578","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-catalog","3/5/2020 1:05:14 AM","6/15/2020 1:22:10 PM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-catalog\description.json","3/5/2020 12:25:21 AM","6/15/2020 1:22:12 PM","461","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-challenges","11/17/2021 6:46:06 PM","11/17/2021 6:46:06 PM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-challenges\description.json","11/17/2021 6:46:06 PM","12/13/2021 6:16:19 PM","735","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-champions","3/5/2020 1:05:14 AM","3/5/2020 1:12:52 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-champions\description.json","3/5/2020 12:25:21 AM","7/15/2021 11:39:28 PM","654","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-champ-select","3/5/2020 1:05:14 AM","3/5/2020 1:12:52 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-champ-select\description.json","3/5/2020 12:25:21 AM","3/5/2020 12:25:21 AM","630","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-champ-select-legacy","3/5/2020 1:05:14 AM","3/5/2020 1:12:52 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-champ-select-legacy\description.json","3/5/2020 12:25:21 AM","1/11/2021 7:02:39 PM","571","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-chat","3/5/2020 1:05:14 AM","3/5/2020 1:12:52 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-chat\description.json","3/5/2020 12:25:21 AM","5/2/2021 7:33:10 PM","962","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-clash","3/5/2020 1:05:14 AM","3/5/2020 1:12:52 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-clash\description.json","3/5/2020 12:25:21 AM","2/2/2022 10:54:38 PM","1159","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-client-config","5/2/2021 7:33:10 PM","5/2/2021 7:33:10 PM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-client-config\description.json","5/2/2021 7:33:10 PM","5/2/2021 7:33:10 PM","359","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-clubs","3/5/2020 1:05:14 AM","5/2/2021 7:33:08 PM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-clubs-public","3/5/2020 1:05:14 AM","5/2/2021 7:33:08 PM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-collections","3/5/2020 1:05:14 AM","3/5/2020 1:12:52 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-collections\description.json","3/5/2020 12:25:21 AM","2/2/2022 10:54:38 PM","849","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-content-targeting","3/5/2020 1:05:14 AM","3/5/2020 1:12:52 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-content-targeting\description.json","3/5/2020 12:25:21 AM","2/16/2022 6:27:39 PM","871","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-cosmetics","3/5/2020 1:05:14 AM","3/5/2020 1:12:52 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-cosmetics\description.json","3/5/2020 12:25:21 AM","9/6/2020 10:37:27 PM","584","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-discord-rp","3/5/2020 1:05:14 AM","3/5/2020 1:12:52 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-discord-rp\description.json","3/5/2020 12:25:21 AM","2/2/2022 10:54:38 PM","485","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-email-verification","3/5/2020 1:05:14 AM","3/5/2020 1:12:52 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-email-verification\description.json","3/5/2020 12:25:21 AM","3/5/2020 12:25:21 AM","465","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-end-of-game","3/5/2020 1:05:14 AM","3/5/2020 1:12:52 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-end-of-game\description.json","3/5/2020 12:25:21 AM","12/13/2021 6:16:19 PM","677","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-esport-stream-notifications","3/5/2020 1:05:14 AM","3/5/2020 1:12:52 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-esport-stream-notifications\description.json","3/5/2020 12:25:21 AM","3/5/2020 12:25:21 AM","514","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-featured-modes","3/5/2020 1:05:14 AM","3/5/2020 1:12:52 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-featured-modes\description.json","3/5/2020 12:25:21 AM","10/15/2020 11:21:45 PM","733","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-game-client-chat","3/5/2020 1:05:14 AM","3/5/2020 1:12:52 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-game-client-chat\description.json","3/5/2020 12:25:21 AM","6/24/2020 11:27:40 PM","482","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-game-data","3/5/2020 1:05:14 AM","3/5/2020 1:12:52 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-game-data\default-assets.wad","9/24/2019 7:45:07 PM","2/16/2022 6:27:45 PM","2813045460","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-game-data\description.json","9/24/2019 7:45:12 PM","12/8/2019 9:19:51 PM","2243","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-game-data\en_GB-assets.wad","9/24/2019 7:45:12 PM","2/16/2022 6:27:45 PM","1586816","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-gameflow","3/5/2020 1:06:50 AM","3/5/2020 1:12:52 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-gameflow\description.json","3/5/2020 12:25:22 AM","7/22/2021 11:13:25 PM","859","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-game-queues","3/5/2020 1:06:50 AM","3/5/2020 1:12:52 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-game-queues\description.json","3/5/2020 12:25:22 AM","9/2/2021 3:58:50 PM","495","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-game-settings","3/5/2020 1:06:50 AM","3/5/2020 1:12:52 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-game-settings\description.json","3/5/2020 12:25:22 AM","3/5/2020 12:25:22 AM","488","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-gamhs","3/5/2020 1:06:50 AM","3/3/2021 6:47:50 PM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-geoinfo","3/5/2020 1:06:50 AM","3/5/2020 1:12:52 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-geoinfo\description.json","3/5/2020 12:25:22 AM","3/5/2020 12:25:22 AM","432","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-heartbeat","3/5/2020 1:06:50 AM","3/5/2020 1:12:52 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-heartbeat\description.json","3/5/2020 12:25:22 AM","3/5/2020 12:25:22 AM","349","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-highlights","3/5/2020 1:06:50 AM","3/5/2020 1:12:52 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-highlights\description.json","3/5/2020 12:25:22 AM","3/5/2020 12:25:22 AM","444","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-honor-v2","3/5/2020 1:06:50 AM","3/5/2020 1:12:52 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-honor-v2\description.json","3/5/2020 12:25:22 AM","2/2/2022 10:54:39 PM","710","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-hovercard","5/17/2020 8:44:23 PM","5/17/2020 8:44:23 PM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-hovercard\description.json","5/17/2020 8:44:23 PM","5/17/2020 8:44:23 PM","419","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-inventory","3/5/2020 1:06:50 AM","3/5/2020 1:12:52 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-inventory\description.json","3/5/2020 12:25:22 AM","7/22/2021 11:13:25 PM","725","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-item-sets","3/5/2020 1:06:50 AM","3/5/2020 1:12:52 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-item-sets\description.json","3/5/2020 12:25:22 AM","7/22/2021 11:13:25 PM","702","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-kickout","3/5/2020 1:06:50 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-kickout\description.json","3/5/2020 12:25:22 AM","3/5/2020 12:25:22 AM","458","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-kr-playtime-reminder","3/5/2020 1:06:50 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-kr-playtime-reminder\description.json","3/5/2020 12:25:22 AM","3/5/2020 12:25:22 AM","420","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-kr-shutdown-law","3/5/2020 1:06:50 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-kr-shutdown-law\description.json","3/5/2020 12:25:22 AM","5/17/2020 8:44:23 PM","444","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-league-session","3/5/2020 1:06:50 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-league-session\description.json","3/5/2020 12:25:22 AM","10/25/2021 6:43:22 PM","540","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-leaver-buster","3/5/2020 1:06:50 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-leaver-buster\description.json","3/5/2020 12:25:22 AM","7/22/2021 11:13:25 PM","648","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-ledger","12/13/2021 6:16:24 PM","2/2/2022 10:54:37 PM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-license-agreement","3/5/2020 1:06:50 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-license-agreement\assets.wad","9/24/2019 7:45:12 PM","12/13/2021 6:16:24 PM","357366","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-license-agreement\description.json","3/5/2020 12:25:22 AM","3/5/2020 12:25:22 AM","396","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-loadouts","3/5/2020 1:06:50 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-loadouts\description.json","3/5/2020 12:25:22 AM","9/2/2021 3:58:50 PM","839","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-lobby","3/5/2020 1:06:50 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-lobby\description.json","3/5/2020 12:25:22 AM","8/15/2021 8:25:37 PM","1197","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-lobby-team-builder","3/5/2020 1:06:50 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-lobby-team-builder\description.json","3/5/2020 12:25:22 AM","7/22/2021 11:13:25 PM","754","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-login","3/5/2020 1:06:50 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-login\description.json","3/5/2020 12:25:22 AM","7/5/2021 6:44:50 PM","504","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-loot","3/5/2020 1:06:50 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-loot\description.json","3/5/2020 12:25:22 AM","2/2/2022 10:54:39 PM","940","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-loyalty","3/5/2020 1:06:50 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-loyalty\description.json","3/5/2020 12:25:22 AM","3/5/2020 12:25:22 AM","525","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-maps","3/5/2020 1:06:50 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-maps\description.json","3/5/2020 12:25:22 AM","3/5/2020 12:25:22 AM","344","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-match-history","3/5/2020 1:06:50 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-match-history\description.json","3/5/2020 12:25:22 AM","7/22/2021 11:13:25 PM","614","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-matchmaking","3/5/2020 1:06:50 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-matchmaking\description.json","3/5/2020 12:25:22 AM","7/15/2021 11:39:33 PM","633","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-missions","3/5/2020 1:06:50 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-missions\description.json","3/5/2020 12:25:22 AM","7/22/2021 11:13:25 PM","1036","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-mode-progression","3/5/2020 1:06:50 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-mode-progression\description.json","3/5/2020 12:25:22 AM","3/5/2020 12:25:22 AM","374","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-npe-rewards","3/5/2020 1:06:50 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-npe-rewards\description.json","3/5/2020 12:25:22 AM","3/5/2020 12:25:22 AM","542","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-npe-tutorial-path","3/5/2020 1:06:50 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-npe-tutorial-path\description.json","3/5/2020 12:25:22 AM","3/5/2020 12:25:22 AM","803","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-patch","3/5/2020 1:06:50 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-patch\description.json","3/5/2020 12:25:22 AM","3/5/2020 12:25:22 AM","262","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-perks","3/5/2020 1:06:50 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-perks\description.json","3/5/2020 12:25:22 AM","7/22/2021 11:13:25 PM","955","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-personalized-offers","3/5/2020 1:06:50 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-personalized-offers\description.json","3/5/2020 12:25:22 AM","11/17/2021 6:46:13 PM","644","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-pft","3/5/2020 1:06:50 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-pft\description.json","3/5/2020 12:25:22 AM","3/5/2020 12:25:22 AM","527","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-platform-config","3/5/2020 1:06:50 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-platform-config\description.json","3/5/2020 12:25:22 AM","3/5/2020 12:25:22 AM","372","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-player-behavior","3/5/2020 1:06:50 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-player-behavior\description.json","3/5/2020 12:25:22 AM","7/22/2021 11:13:25 PM","818","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-player-level-up","3/5/2020 1:06:50 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-player-level-up\description.json","3/5/2020 12:25:22 AM","3/5/2020 12:25:22 AM","548","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-player-messaging","3/5/2020 1:06:50 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-player-messaging\description.json","3/5/2020 12:25:22 AM","7/15/2021 11:39:33 PM","427","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-player-preferences","3/5/2020 1:06:50 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-player-preferences\description.json","3/5/2020 12:25:22 AM","3/5/2020 12:25:22 AM","414","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-player-report-sender","12/13/2021 6:16:24 PM","12/13/2021 6:16:24 PM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-player-report-sender\description.json","12/13/2021 6:16:24 PM","12/13/2021 6:16:24 PM","534","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-pre-end-of-game","3/5/2020 1:06:50 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-pre-end-of-game\description.json","3/5/2020 12:25:22 AM","3/5/2020 12:25:22 AM","333","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-premade-voice","3/5/2020 1:06:50 AM","6/15/2020 1:22:10 PM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-premade-voice\description.json","3/5/2020 12:25:22 AM","6/15/2020 1:22:17 PM","791","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-progression","2/2/2022 10:54:39 PM","2/2/2022 10:54:39 PM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-progression\description.json","2/2/2022 10:54:39 PM","2/2/2022 10:54:39 PM","624","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-publishing-content","9/16/2020 11:38:20 PM","9/16/2020 11:38:20 PM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-publishing-content\description.json","9/16/2020 11:38:20 PM","7/22/2021 11:13:25 PM","497","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-purchase-widget","3/5/2020 1:06:50 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-purchase-widget\description.json","3/5/2020 12:25:22 AM","9/19/2021 10:03:39 PM","873","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-queue-eligibility","3/5/2020 1:06:50 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-queue-eligibility\description.json","3/5/2020 12:25:22 AM","3/5/2020 12:25:22 AM","603","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-ranked","3/5/2020 1:06:50 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-ranked\description.json","3/5/2020 12:25:22 AM","7/22/2021 11:13:25 PM","870","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-recommendations","3/5/2020 1:06:50 AM","3/18/2021 11:28:43 PM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-regalia","3/5/2020 1:06:50 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-regalia\description.json","3/5/2020 12:25:22 AM","3/5/2020 12:25:22 AM","587","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-replays","3/5/2020 1:06:50 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-replays\description.json","3/5/2020 12:25:22 AM","3/5/2020 12:25:22 AM","622","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-rewards","5/26/2021 6:51:49 PM","5/26/2021 6:51:49 PM",,"DESKTOP-QEVLIJL\akamb"
